"time (s)","velocity (m/s)"
11.600000,    -17.683031
11.610000,    -17.683032
11.620000,    -17.683033
11.630000,    -17.683034
11.640000,    -17.683035
11.650000,    -17.683036
11.660000,    -17.683036
11.670000,    -17.683037
11.680000,    -17.683038
11.690000,    -17.683039
11.700000,    -17.683040
11.710000,    -17.683041
11.720000,    -17.683042
11.730000,    -17.683042
11.740000,    -17.683043
11.750000,    -17.683044
11.760000,    -17.683045
11.770000,    -17.683046
11.780000,    -17.683046
11.790000,    -17.683047
11.800000,    -17.683048
11.810000,    -17.683049
11.820000,    -17.683050
11.830000,    -17.683050
11.840000,    -17.683051
11.850000,    -17.683052
11.860000,    -17.683052
11.870000,    -17.683053
11.880000,    -17.683054
11.890000,    -17.683055
11.900000,    -17.683055
11.910000,    -17.683056
11.920000,    -17.683057
11.930000,    -17.683057
11.940000,    -17.683058
11.950000,    -17.683059
11.960000,    -17.683059
11.970000,    -17.683060
11.980000,    -17.683060
11.990000,    -17.683061
12.000000,    -17.683062
12.010000,    -17.683062
12.020000,    -17.683063
12.030000,    -17.683063
12.040000,    -17.683064
12.050000,    -17.683065
12.060000,    -17.683065
12.070000,    -17.683066
12.080000,    -17.683066
12.090000,    -17.683067
12.100000,    -17.683067
12.110000,    -17.683068
12.120000,    -17.683069
12.130000,    -17.683069
12.140000,    -17.683070
12.150000,    -17.683070
12.160000,    -17.683071
12.170000,    -17.683071
12.180000,    -17.683072
12.190000,    -17.683072
12.200000,    -17.683073
12.210000,    -17.683073
12.220000,    -17.683074
12.230000,    -17.683074
12.240000,    -17.683075
12.250000,    -17.683075
12.260000,    -17.683075
12.270000,    -17.683076
12.280000,    -17.683076
12.290000,    -17.683077
12.300000,    -17.683077
12.310000,    -17.683078
12.320000,    -17.683078
12.330000,    -17.683079
12.340000,    -17.683079
12.350000,    -17.683079
12.360000,    -17.683080
12.370000,    -17.683080
12.380000,    -17.683081
12.390000,    -17.683081
12.400000,    -17.683081
12.410000,    -17.683082
12.420000,    -17.683082
12.430000,    -17.683082
12.440000,    -17.683083
12.450000,    -17.683083
12.460000,    -17.683084
12.470000,    -17.683084
12.480000,    -17.683084
12.490000,    -17.683085
12.500000,    -17.683085
12.510000,    -17.683085
12.520000,    -17.683086
12.530000,    -17.683086
12.540000,    -17.683086
12.550000,    -17.683087
12.560000,    -17.683087
12.570000,    -17.683087
12.580000,    -17.683088
12.590000,    -17.683088
12.600000,    -17.683088
12.610000,    -17.683089
12.620000,    -17.683089
12.630000,    -17.683089
12.640000,    -17.683090
12.650000,    -17.683090
12.660000,    -17.683090
12.670000,    -17.683090
12.680000,    -17.683091
12.690000,    -17.683091
12.700000,    -17.683091
12.710000,    -17.683092
12.720000,    -17.683092
12.730000,    -17.683092
12.740000,    -17.683092
12.750000,    -17.683093
12.760000,    -17.683093
12.770000,    -17.683093
12.780000,    -17.683093
12.790000,    -17.683094
12.800000,    -17.683094
12.810000,    -17.683094
12.820000,    -17.683094
12.830000,    -17.683095
12.840000,    -17.683095
12.850000,    -17.683095
12.860000,    -17.683095
12.870000,    -17.683096
12.880000,    -17.683096
12.890000,    -17.683096
12.900000,    -17.683096
12.910000,    -17.683097
12.920000,    -17.683097
12.930000,    -17.683097
12.940000,    -17.683097
12.950000,    -17.683097
12.960000,    -17.683098
12.970000,    -17.683098
12.980000,    -17.683098
12.990000,    -17.683098
13.000000,    -17.683098
13.010000,    -17.683099
13.020000,    -17.683099
13.030000,    -17.683099
13.040000,    -17.683099
13.050000,    -17.683099
13.060000,    -17.683100
13.070000,    -17.683100
13.080000,    -17.683100
13.090000,    -17.683100
13.100000,    -17.683100
13.110000,    -17.683100
13.120000,    -17.683101
13.130000,    -17.683101
13.140000,    -17.683101
13.150000,    -17.683101
13.160000,    -17.683101
13.170000,    -17.683101
13.180000,    -17.683102
13.190000,    -17.683102
13.200000,    -17.683102
13.210000,    -17.683102
13.220000,    -17.683102
13.230000,    -17.683102
13.240000,    -17.683103
13.250000,    -17.683103
13.260000,    -17.683103
13.270000,    -17.683103
13.280000,    -17.683103
13.290000,    -17.683103
13.300000,    -17.683103
13.310000,    -17.683104
13.320000,    -17.683104
13.330000,    -17.683104
13.340000,    -17.683104
13.350000,    -17.683104
13.360000,    -17.683104
13.370000,    -17.683104
13.380000,    -17.683105
13.390000,    -17.683105
13.400000,    -17.683105
13.410000,    -17.683105
13.420000,    -17.683105
13.430000,    -17.683105
13.440000,    -17.683105
13.450000,    -17.683105
13.460000,    -17.683106
13.470000,    -17.683106
13.480000,    -17.683106
13.490000,    -17.683106
13.500000,    -17.683106
13.510000,    -17.683106
13.520000,    -17.683106
13.530000,    -17.683106
13.540000,    -17.683106
13.550000,    -17.683107
13.560000,    -17.683107
13.570000,    -17.683107
13.580000,    -17.683107
13.590000,    -17.683107
13.600000,    -17.683107
13.610000,    -17.683107
13.620000,    -17.683107
13.630000,    -17.683107
13.640000,    -17.683108
13.650000,    -17.683108
13.660000,    -17.683108
13.670000,    -17.683108
13.680000,    -17.683108
13.690000,    -17.683108
13.700000,    -17.683108
13.710000,    -17.683108
13.720000,    -17.683108
13.730000,    -17.683108
13.740000,    -17.683108
13.750000,    -17.683109
13.760000,    -17.683109
13.770000,    -17.683109
13.780000,    -17.683109
13.790000,    -17.683109
13.800000,    -17.683109
13.810000,    -17.683109
13.820000,    -17.683109
13.830000,    -17.683109
13.840000,    -17.683109
13.850000,    -17.683109
13.860000,    -17.683109
13.870000,    -17.683110
13.880000,    -17.683110
13.890000,    -17.683110
13.900000,    -17.683110
13.910000,    -17.683110
13.920000,    -17.683110
13.930000,    -17.683110
13.940000,    -17.683110
13.950000,    -17.683110
13.960000,    -17.683110
13.970000,    -17.683110
13.980000,    -17.683110
13.990000,    -17.683110
14.000000,    -17.683110
14.010000,    -17.683110
14.020000,    -17.683111
14.030000,    -17.683111
14.040000,    -17.683111
14.050000,    -17.683111
14.060000,    -17.683111
14.070000,    -17.683111
14.080000,    -17.683111
14.090000,    -17.683111
14.100000,    -17.683111
14.110000,    -17.683111
14.120000,    -17.683111
14.130000,    -17.683111
14.140000,    -17.683111
14.150000,    -17.683111
14.160000,    -17.683111
14.170000,    -17.683111
14.180000,    -17.683111
14.190000,    -17.683112
14.200000,    -17.683112
14.210000,    -17.683112
14.220000,    -17.683112
14.230000,    -17.683112
14.240000,    -17.683112
14.250000,    -17.683112
14.260000,    -17.683112
14.270000,    -17.683112
14.280000,    -17.683112
14.290000,    -17.683112
14.300000,    -17.683112
14.310000,    -17.683112
14.320000,    -17.683112
14.330000,    -17.683112
14.340000,    -17.683112
14.350000,    -17.683112
14.360000,    -17.683112
14.370000,    -17.683112
14.380000,    -17.683112
14.390000,    -17.683112
14.400000,    -17.683113
14.410000,    -17.683113
14.420000,    -17.683113
14.430000,    -17.683113
14.440000,    -17.683113
14.450000,    -17.683113
14.460000,    -17.683113
14.470000,    -17.683113
14.480000,    -17.683113
14.490000,    -17.683113
14.500000,    -17.683113
14.510000,    -17.683113
14.520000,    -17.683113
14.530000,    -17.683113
14.540000,    -17.683113
14.550000,    -17.683113
14.560000,    -17.683113
14.570000,    -17.683113
14.580000,    -17.683113
14.590000,    -17.683113
14.600000,    -17.683113
14.610000,    -17.683113
14.620000,    -17.683113
14.630000,    -17.683113
14.640000,    -17.683113
14.650000,    -17.683113
14.660000,    -17.683113
14.670000,    -17.683114
14.680000,    -17.683114
14.690000,    -17.683114
14.700000,    -17.683114
14.710000,    -17.683114
14.720000,    -17.683114
14.730000,    -17.683114
14.740000,    -17.683114
14.750000,    -17.683114
14.760000,    -17.683114
14.770000,    -17.683114
14.780000,    -17.683114
14.790000,    -17.683114
14.800000,    -17.683114
14.810000,    -17.683114
14.820000,    -17.683114
14.830000,    -17.683114
14.840000,    -17.683114
14.850000,    -17.683114
14.860000,    -17.683114
14.870000,    -17.683114
14.880000,    -17.683114
14.890000,    -17.683114
14.900000,    -17.683114
14.910000,    -17.683114
14.920000,    -17.683114
14.930000,    -17.683114
14.940000,    -17.683114
14.950000,    -17.683114
14.960000,    -17.683114
14.970000,    -17.683114
14.980000,    -17.683114
14.990000,    -17.683114
15.000000,    -17.683114
15.010000,    -17.683114
15.020000,    -17.683114
15.030000,    -17.683114
15.040000,    -17.683114
15.050000,    -17.683114
15.060000,    -17.683114
15.070000,    -17.683115
15.080000,    -17.683115
15.090000,    -17.683115
15.100000,    -17.683115
15.110000,    -17.683115
15.120000,    -17.683115
15.130000,    -17.683115
15.140000,    -17.683115
15.150000,    -17.683115
15.160000,    -17.683115
15.170000,    -17.683115
15.180000,    -17.683115
15.190000,    -17.683115
15.200000,    -17.683115
15.210000,    -17.683115
15.220000,    -17.683115
15.230000,    -17.683115
15.240000,    -17.683115
15.250000,    -17.683115
15.260000,    -17.683115
15.270000,    -17.683115
15.280000,    -17.683115
15.290000,    -17.683115
15.300000,    -17.683115
15.310000,    -17.683115
15.320000,    -17.683115
15.330000,    -17.683115
15.340000,    -17.683115
15.350000,    -17.683115
15.360000,    -17.683115
15.370000,    -17.683115
15.380000,    -17.683115
15.390000,    -17.683115
15.400000,    -17.683115
15.410000,    -17.683115
15.420000,    -17.683115
15.430000,    -17.683115
15.440000,    -17.683115
15.450000,    -17.683115
15.460000,    -17.683115
15.470000,    -17.683115
15.480000,    -17.683115
15.490000,    -17.683115
15.500000,    -17.683115
15.510000,    -17.683115
15.520000,    -17.683115
15.530000,    -17.683115
15.540000,    -17.683115
15.550000,    -17.683115
15.560000,    -17.683115
15.570000,    -17.683115
15.580000,    -17.683115
15.590000,    -17.683115
15.600000,    -17.683115
15.610000,    -17.683115
15.620000,    -17.683115
15.630000,    -17.683115
15.640000,    -17.683115
15.650000,    -17.683115
15.660000,    -17.683115
15.670000,    -17.683115
15.680000,    -17.683115
15.690000,    -17.683115
15.700000,    -17.683115
15.710000,    -17.683115
15.720000,    -17.683115
15.730000,    -17.683115
15.740000,    -17.683115
15.750000,    -17.683115
15.760000,    -17.683115
15.770000,    -17.683115
15.780000,    -17.683115
15.790000,    -17.683115
15.800000,    -17.683116
15.810000,    -17.683116
15.820000,    -17.683116
15.830000,    -17.683116
15.840000,    -17.683116
15.850000,    -17.683116
15.860000,    -17.683116
15.870000,    -17.683116
15.880000,    -17.683116
15.890000,    -17.683116
15.900000,    -17.683116
15.910000,    -17.683116
15.920000,    -17.683116
15.930000,    -17.683116
15.940000,    -17.683116
15.950000,    -17.683116
15.960000,    -17.683116
15.970000,    -17.683116
15.980000,    -17.683116
15.990000,    -17.683116
16.000000,    -17.683116
16.010000,    -17.683116
16.020000,    -17.683116
16.030000,    -17.683116
16.040000,    -17.683116
16.050000,    -17.683116
16.060000,    -17.683116
16.070000,    -17.683116
16.080000,    -17.683116
16.090000,    -17.683116
16.100000,    -17.683116
16.110000,    -17.683116
16.120000,    -17.683116
16.130000,    -17.683116
16.140000,    -17.683116
16.150000,    -17.683116
16.160000,    -17.683116
16.170000,    -17.683116
16.180000,    -17.683116
16.190000,    -17.683116
16.200000,    -17.683116
16.210000,    -17.683116
16.220000,    -17.683116
16.230000,    -17.683116
16.240000,    -17.683116
16.250000,    -17.683116
16.260000,    -17.683116
16.270000,    -17.683116
16.280000,    -17.683116
16.290000,    -17.683116
16.300000,    -17.683116
16.310000,    -17.683116
16.320000,    -17.683116
16.330000,    -17.683116
16.340000,    -17.683116
16.350000,    -17.683116
16.360000,    -17.683116
16.370000,    -17.683116
16.380000,    -17.683116
16.390000,    -17.683116
16.400000,    -17.683116
16.410000,    -17.683116
16.420000,    -17.683116
16.430000,    -17.683116
16.440000,    -17.683116
16.450000,    -17.683116
16.460000,    -17.683116
16.470000,    -17.683116
16.480000,    -17.683116
16.490000,    -17.683116
16.500000,    -17.683116
16.510000,    -17.683116
16.520000,    -17.683116
16.530000,    -17.683116
16.540000,    -17.683116
16.550000,    -17.683116
16.560000,    -17.683116
16.570000,    -17.683116
16.580000,    -17.683116
16.590000,    -17.683116
16.600000,    -17.683116
16.610000,    -17.683116
16.620000,    -17.683116
16.630000,    -17.683116
16.640000,    -17.683116
16.650000,    -17.683116
16.660000,    -17.683116
16.670000,    -17.683116
16.680000,    -17.683116
16.690000,    -17.683116
16.700000,    -17.683116
16.710000,    -17.683116
16.720000,    -17.683116
16.730000,    -17.683116
16.740000,    -17.683116
16.750000,    -17.683116
16.760000,    -17.683116
16.770000,    -17.683116
16.780000,    -17.683116
16.790000,    -17.683116
16.800000,    -17.683116
16.810000,    -17.683116
16.820000,    -17.683116
16.830000,    -17.683116
16.840000,    -17.683116
16.850000,    -17.683116
16.860000,    -17.683116
16.870000,    -17.683116
16.880000,    -17.683116
16.890000,    -17.683116
16.900000,    -17.683116
16.910000,    -17.683116
16.920000,    -17.683116
16.930000,    -17.683116
16.940000,    -17.683116
16.950000,    -17.683116
16.960000,    -17.683116
16.970000,    -17.683116
16.980000,    -17.683116
16.990000,    -17.683116
17.000000,    -17.683116
17.010000,    -17.683116
17.020000,    -17.683116
17.030000,    -17.683116
17.040000,    -17.683116
17.050000,    -17.683116
17.060000,    -17.683116
17.070000,    -17.683116
17.080000,    -17.683116
17.090000,    -17.683116
17.100000,    -17.683116
17.110000,    -17.683116
17.120000,    -17.683116
17.130000,    -17.683116
17.140000,    -17.683116
17.150000,    -17.683116
17.160000,    -17.683116
17.170000,    -17.683116
17.180000,    -17.683116
17.190000,    -17.683116
17.200000,    -17.683116
17.210000,    -17.683116
17.220000,    -17.683116
17.230000,    -17.683116
17.240000,    -17.683116
17.250000,    -17.683116
17.260000,    -17.683116
17.270000,    -17.683116
17.280000,    -17.683116
17.290000,    -17.683116
17.300000,    -17.683116
17.310000,    -17.683116
17.320000,    -17.683116
17.330000,    -17.683116
17.340000,    -17.683116
17.350000,    -17.683116
17.360000,    -17.683116
17.370000,    -17.683116
17.380000,    -17.683116
17.390000,    -17.683116
17.400000,    -17.683116
17.410000,    -17.683116
17.420000,    -17.683116
17.430000,    -17.683116
17.440000,    -17.683116
17.450000,    -17.683116
17.460000,    -17.683116
17.470000,    -17.683116
17.480000,    -17.683116
17.490000,    -17.683116
17.500000,    -17.683116
17.510000,    -17.683116
17.520000,    -17.683116
17.530000,    -17.683116
17.540000,    -17.683116
17.550000,    -17.683116
17.560000,    -17.683116
17.570000,    -17.683116
17.580000,    -17.683116
17.590000,    -17.683116
17.600000,    -17.683116
17.610000,    -17.683116
17.620000,    -17.683116
17.630000,    -17.683116
17.640000,    -17.683116
17.650000,    -17.683116
17.660000,    -17.683116
17.670000,    -17.683116
17.680000,    -17.683116
17.690000,    -17.683116
17.700000,    -17.683116
17.710000,    -17.683116
17.720000,    -17.683116
17.730000,    -17.683116
17.740000,    -17.683116
17.750000,    -17.683116
17.760000,    -17.683116
17.770000,    -17.683116
17.780000,    -17.683116
17.790000,    -17.683116
17.800000,    -17.683116
17.810000,    -17.683116
17.820000,    -17.683116
17.830000,    -17.683116
17.840000,    -17.683116
17.850000,    -17.683116
17.860000,    -17.683116
17.870000,    -17.683116
17.880000,    -17.683116
17.890000,    -17.683116
17.900000,    -17.683116
17.910000,    -17.683116
17.920000,    -17.683116
17.930000,    -17.683116
17.940000,    -17.683116
17.950000,    -17.683116
17.960000,    -17.683116
17.970000,    -17.683116
17.980000,    -17.683116
17.990000,    -17.683116
18.000000,    -17.683116
18.010000,    -17.683116
18.020000,    -17.683116
18.030000,    -17.683116
18.040000,    -17.683116
18.050000,    -17.683116
18.060000,    -17.683116
18.070000,    -17.683116
18.080000,    -17.683116
18.090000,    -17.683116
18.100000,    -17.683116
18.110000,    -17.683116
18.120000,    -17.683116
18.130000,    -17.683116
18.140000,    -17.683116
18.150000,    -17.683116
18.160000,    -17.683116
18.170000,    -17.683116
18.180000,    -17.683116
18.190000,    -17.683116
18.200000,    -17.683116
18.210000,    -17.683116
18.220000,    -17.683116
18.230000,    -17.683116
18.240000,    -17.683116
18.250000,    -17.683116
18.260000,    -17.683116
18.270000,    -17.683116
18.280000,    -17.683116
18.290000,    -17.683116
18.300000,    -17.683116
18.310000,    -17.683116
18.320000,    -17.683116
18.330000,    -17.683116
18.340000,    -17.683116
18.350000,    -17.683116
18.360000,    -17.683116
18.370000,    -17.683116
18.380000,    -17.683116
18.390000,    -17.683116
18.400000,    -17.683116
18.410000,    -17.683116
18.420000,    -17.683116
18.430000,    -17.683116
